date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,lag1,lag2,lag3,lag4,lag5,return,return1,return2,return3,return4,return5,EWMA_5,Rate of Change,CCI,ForceIndex
2016-03-09,3045.924,3072.916,3071.907,3020.134,111466248.0,-35.766,-1.15,3087.346,3016.301,3029.084,154488460.8,145858108.8,125901940.0,3107.673,3104.84,3093.89,3058.422,3051.333,-1.15089328897,0.0912446374048,0.353923378013,1.15968299993,0.232324692192,4.11639700358,3074.45765941,0.00674262691093,-62.1337925022,2293306586.35
2016-03-10,3056.21,3074.16,3013.146,3012.691,76072200.0,-58.761,-1.91,3078.291,3025.74,3030.503,135081752.0,137682352.8,125116563.6,3071.907,3107.673,3104.84,3093.89,3058.422,-1.91285087732,-1.15089328897,0.0912446374048,0.353923378013,1.15968299993,0.232324692192,3054.02043961,-0.0148037125027,-87.1364393844,-3444244927.2
2016-03-11,2990.214,3026.437,3018.284,2982.172,73333568.0,5.138,0.17,3063.17,3032.766,3033.228,105913960.0,134320736.8,124940701.6,3013.146,3071.907,3107.673,3104.84,3093.89,0.170519450435,-1.91285087732,-1.15089328897,0.0912446374048,0.353923378013,1.15968299993,3042.10829307,-0.0244371971854,-82.9384123418,-5544457742.21
2016-03-14,3039.569,3106.8,3065.69,3034.0,117108656.0,47.406,1.57,3055.34,3051.588,3039.177,102843283.2,133097500.0,127150162.8,3018.284,3013.146,3071.907,3107.673,3104.84,1.57062754863,0.170519450435,-1.91285087732,-1.15089328897,0.0912446374048,0.353923378013,3049.96886205,-0.0126093454091,52.5800151312,-4584803882.4
2016-03-15,3061.343,3077.085,3074.78,3028.578,98311944.0,9.09,0.3,3048.761,3065.996,3041.064,95258523.2,131324102.4,126436778.0,3065.69,3018.284,3013.146,3071.907,3107.673,0.296507474663,1.57062754863,0.170519450435,-1.91285087732,-1.15089328897,0.0912446374048,3058.23924136,-0.0105844469479,41.1328102163,-3233774773.99
2016-03-16,3068.866,3100.352,3090.033,3064.521,124736448.0,15.253,0.5,3052.387,3069.866,3042.4,97912563.2,126200512.0,126259020.0,3074.78,3065.69,3018.284,3013.146,3071.907,0.49606801137,0.296507474663,1.57062754863,0.170519450435,-1.91285087732,-1.15089328897,3068.83716091,0.00590056925551,74.5791018488,2260972856.45
2016-03-17,3096.808,3147.841,3124.204,3077.572,121661776.0,34.171,1.11,3074.598,3076.445,3045.925,107030478.4,121056115.2,126122035.6,3090.033,3074.78,3065.69,3018.284,3013.146,1.10584579517,0.49606801137,0.296507474663,1.57062754863,0.170519450435,-1.91285087732,3087.29277394,0.0368578223558,82.4359121916,13511513519.0
2016-03-18,3136.223,3197.668,3171.963,3130.102,197302560.0,47.759,1.53,3105.334,3084.252,3051.944,131824276.8,118869118.4,131620262.8,3124.204,3090.033,3074.78,3065.69,3018.284,1.5286773847,1.10584579517,0.49606801137,0.296507474663,1.57062754863,0.170519450435,3115.51618263,0.0509160171806,103.475581318,30321260118.2
2016-03-21,3203.293,3267.775,3249.437,3198.361,233269472.0,77.474,2.44,3142.083,3098.712,3058.473,155056440.0,128949861.6,136236387.6,3171.963,3124.204,3090.033,3074.78,3065.69,2.44246228597,1.5286773847,1.10584579517,0.49606801137,0.296507474663,1.57062754863,3160.15645508,0.0599365885005,98.7938953534,42862565671.6
2016-03-22,3231.615,3249.677,3225.79,3218.728,161020896.0,-23.647,-0.73,3172.285,3110.523,3065.294,167598230.4,131428376.8,138659062.8,3249.437,3171.963,3124.204,3090.033,3074.78,-0.727726064546,2.44246228597,1.5286773847,1.10584579517,0.49606801137,0.296507474663,3182.03430339,0.0491124568262,62.4771209475,24315765505.0
2016-03-23,3217.729,3242.247,3236.092,3202.976,125679288.0,10.302,0.32,3201.497,3126.942,3071.621,167786798.4,132849680.8,139353894.8,3225.79,3249.437,3171.963,3124.204,3090.033,0.319363628755,-0.727726064546,2.44246228597,1.5286773847,1.10584579517,0.49606801137,3200.05353559,0.0472677799881,39.1372213431,18356591126.0
2016-03-24,3211.496,3221.906,3181.851,3181.813,133131120.0,-54.241,-1.68,3213.027,3143.812,3084.776,170080667.2,138555572.8,138118962.8,3236.092,3225.79,3249.437,3171.963,3124.204,-1.6761266367,0.319363628755,-0.727726064546,2.44246228597,1.5286773847,1.10584579517,3193.98602373,0.0184517400272,-36.5497120006,7674609674.64
2016-03-25,3176.81,3204.442,3197.817,3174.318,97395328.0,15.966,0.5,3218.197,3161.766,3097.266,150099220.8,140961748.8,137641242.8,3181.851,3236.092,3225.79,3249.437,3171.963,0.501783395891,-1.6761266367,0.319363628755,-0.727726064546,2.44246228597,1.5286773847,3195.26301582,0.00815078864413,-76.2536282156,2518058810.11
2016-03-28,3206.953,3229.624,3169.728,3161.878,103441936.0,-28.089,-0.88,3202.256,3172.17,3111.879,124133713.6,139595076.8,136346288.4,3197.817,3181.851,3236.092,3225.79,3249.437,-0.878380470177,0.501783395891,-1.6761266367,0.319363628755,-0.727726064546,2.44246228597,3186.75134388,-0.0245300955212,-62.1252310473,-8245253276.62
2016-03-29,3171.314,3178.075,3135.41,3122.761,97294744.0,-34.318,-1.08,3184.18,3178.233,3122.115,111388483.2,139493356.8,135408729.6,3169.728,3197.817,3181.851,3236.092,3225.79,-1.08267964948,-0.878380470177,0.501783395891,-1.6761266367,0.319363628755,-0.727726064546,3169.63756259,-0.0280179428915,-100.523105321,-8793498962.72
2016-03-30,3161.289,3216.676,3216.275,3161.289,117802512.0,80.865,2.58,3180.216,3190.857,3130.362,109813128.0,138799963.2,132500237.6,3135.41,3169.728,3197.817,3181.851,3236.092,2.57908854025,-1.08267964948,-0.878380470177,0.501783395891,-1.6761266367,0.319363628755,3185.18337506,-0.00612374431876,44.461303555,-2334492380.3
2016-03-31,3229.2,3241.927,3218.088,3208.665,121552072.0,1.813,0.06,3187.464,3200.245,3138.345,107497318.4,138788992.8,129922554.0,3216.275,3135.41,3169.728,3197.817,3181.851,0.0563695579513,2.57908854025,-1.08267964948,-0.878380470177,0.501783395891,-1.6761266367,3196.15158337,0.0113886539627,80.2748425233,4404682433.06
2016-04-01,3213.674,3222.612,3221.895,3165.856,118122136.0,3.807,0.12,3192.279,3205.238,3144.745,111642680.0,130870950.4,124870034.4,3218.088,3216.275,3135.41,3169.728,3197.817,0.118300058917,0.0563695579513,2.57908854025,-1.08267964948,-0.878380470177,0.501783395891,3204.73272225,0.00752951153865,27.9522058193,2844144790.61
2016-04-05,3211.305,3271.93,3264.486,3205.207,146047776.0,42.591,1.32,3211.231,3206.743,3152.727,120163848.0,122148780.8,125549321.2,3221.895,3218.088,3216.275,3135.41,3169.728,1.32192389882,0.118300058917,0.0563695579513,2.57908854025,-1.08267964948,-0.878380470177,3224.6504815,0.0298946786601,77.418802263,13839195158.2
2016-04-06,3250.522,3267.64,3257.528,3236.196,120196304.0,-6.958,-0.21,3235.654,3209.917,3160.22,124744160.0,118066321.6,124747349.2,3264.486,3221.895,3218.088,3216.275,3135.41,-0.213142283349,1.32192389882,0.118300058917,0.0563695579513,2.57908854025,-1.08267964948,3235.60965433,0.0389480163679,76.3100774924,14678132251.9
2016-04-07,3266.288,3270.82,3209.29,3208.644,112409464.0,-48.238,-1.48,3234.257,3207.237,3167.089,123665550.4,116739339.2,124794510.0,3257.528,3264.486,3221.895,3218.088,3216.275,-1.48081612806,-0.213142283349,1.32192389882,0.118300058917,0.0563695579513,2.57908854025,3226.83643622,-0.00217176702863,-5.9886753455,-785180106.04
2016-04-08,3189.846,3197.774,3185.726,3163.305,101005624.0,-23.564,-0.73,3227.785,3207.624,3175.718,119556260.8,113526789.6,126041181.2,3209.29,3257.528,3264.486,3221.895,3218.088,-0.73424339963,-1.48081612806,-0.213142283349,1.32192389882,0.118300058917,0.0563695579513,3213.13295748,-0.0100562818667,-90.8666385067,-3268744003.89
2016-04-11,3213.507,3251.572,3230.096,3213.507,125212712.0,44.37,1.39,3229.425,3210.852,3186.309,120974376.0,116308528.0,128635138.4,3185.726,3209.29,3257.528,3264.486,3221.895,1.39277514764,-0.73424339963,-1.48081612806,-0.213142283349,1.32192389882,0.118300058917,3218.78730499,0.00254539642043,6.68946470825,1026869451.11
2016-04-12,3227.367,3232.264,3218.45,3198.903,92869440.0,-11.646,-0.36,3220.218,3215.724,3193.947,110338708.8,115251278.4,127423177.6,3230.096,3185.726,3209.29,3257.528,3264.486,-0.360546559607,1.39277514764,-0.73424339963,-1.48081612806,-0.213142283349,1.32192389882,3218.67486999,-0.0141020669104,-15.8191363523,-4275337539.84
2016-04-13,3237.858,3296.523,3261.383,3237.858,195613872.0,42.933,1.33,3220.989,3228.322,3203.277,125422222.4,125083191.2,132288274.0,3218.45,3230.096,3185.726,3209.29,3257.528,1.33396510743,-0.360546559607,1.39277514764,-0.73424339963,-1.48081612806,-0.213142283349,3232.91091333,0.00118341269822,89.4857286094,754091476.56
2016-04-14,3277.098,3286.072,3275.832,3252.05,113157328.0,14.449,0.44,3234.297,3234.277,3212.567,125571795.2,124618672.8,131709318.0,3261.383,3218.45,3230.096,3185.726,3209.29,0.443032909658,1.33396510743,-0.360546559607,1.39277514764,-0.73424339963,-1.48081612806,3247.21794222,0.0207341810806,69.0562227929,7529714919.78
2016-04-15,3279.857,3282.985,3272.205,3261.73,99807528.0,-3.627,-0.11,3251.593,3239.689,3219.967,125332176.0,122444218.4,130616605.6,3275.832,3261.383,3218.45,3230.096,3185.726,-0.110719963661,0.443032909658,1.33396510743,-0.360546559607,1.39277514764,-0.73424339963,3255.54696148,0.0271457746209,54.3002575549,8631255213.91
2016-04-18,3252.671,3252.671,3228.453,3221.662,97090072.0,-43.752,-1.34,3251.265,3240.345,3222.792,119707648.0,120341012.0,125605981.2,3272.205,3275.832,3261.383,3218.45,3230.096,-1.33708004236,-0.110719963661,0.443032909658,1.33396510743,-0.360546559607,1.39277514764,3246.51564099,-0.000508653612772,-46.8197702232,-159518988.296
2016-04-19,3243.971,3250.725,3238.303,3221.577,80871440.0,9.85,0.3,3255.235,3237.727,3222.235,117308048.0,113823378.4,117986079.6,3228.453,3272.205,3275.832,3261.383,3218.45,0.305099687064,-1.33708004236,-0.110719963661,0.443032909658,1.33396510743,-0.360546559607,3243.77809399,0.006168497258,-67.5872499299,1605540698.32
2016-04-20,3244.142,3248.422,3181.026,3107.369,162207856.0,-57.277,-1.77,3239.164,3230.076,3219.997,110626844.8,118024533.6,118045427.6,3238.303,3228.453,3272.205,3275.832,3261.383,-1.76873504425,0.305099687064,-1.33708004236,-0.110719963661,0.443032909658,1.33396510743,3222.86072933,-0.0246389338511,-104.805269898,-13034536684.6
2016-04-21,3160.796,3198.557,3160.603,3150.94,104752648.0,-20.423,-0.64,3216.118,3225.208,3216.222,108945908.8,117258852.0,116999095.6,3181.026,3238.303,3228.453,3272.205,3275.832,-0.642025560307,-1.76873504425,0.305099687064,-1.33708004236,-0.110719963661,0.443032909658,3202.10815288,-0.035175491295,-75.1186644478,-12070542876.4
2016-04-22,3142.561,3175.38,3174.901,3137.993,77078496.0,14.298,0.45,3196.657,3224.125,3215.875,104400102.4,114866139.2,114196464.4,3160.603,3181.026,3238.303,3228.453,3272.205,0.452382029632,-0.642025560307,-1.76873504425,0.305099687064,-1.33708004236,-0.110719963661,3193.03910192,-0.0297365232313,-62.504683388,-7500045974.78
2016-04-25,3164.738,3172.269,3162.033,3137.113,67519352.0,-12.868,-0.41,3183.373,3217.319,3214.086,98485958.4,109096803.2,112702665.6,3174.901,3160.603,3181.026,3238.303,3228.453,-0.405303976407,0.452382029632,-0.642025560307,-1.76873504425,0.305099687064,-1.33708004236,3182.70373462,-0.0205733210302,-49.7054127759,-4484635359.84
2016-04-26,3159.771,3181.095,3179.161,3150.404,59020736.0,17.128,0.54,3171.545,3213.39,3214.557,94115817.6,105711932.8,110481605.6,3162.033,3174.901,3160.603,3181.026,3238.303,0.54167682627,-0.405303976407,0.452382029632,-0.642025560307,-1.76873504425,0.305099687064,3181.52282308,-0.0182632693729,19.349712005,-3490604368.51
2016-04-27,3181.931,3188.826,3165.916,3162.691,60004148.0,-13.245,-0.42,3168.523,3203.843,3216.082,73675076.0,92150960.4,108617075.8,3179.161,3162.033,3174.901,3160.603,3181.026,-0.416619353345,0.54167682627,-0.405303976407,0.452382029632,-0.642025560307,-1.76873504425,3176.32054872,-0.00475003976704,62.0294492654,-906662676.28
2016-04-28,3169.333,3174.766,3160.581,3135.643,69870656.0,-5.335,-0.17,3168.518,3192.318,3213.298,66698677.6,87822293.2,106220483.0,3165.916,3179.161,3162.033,3174.901,3160.603,-0.16851363081,-0.416619353345,0.54167682627,-0.405303976407,0.452382029632,-0.642025560307,3171.07403248,-6.96069705698e-06,-63.9586345665,-1537154.43203
2016-04-29,3153.537,3171.289,3156.745,3149.397,58029776.0,-3.836,-0.12,3164.887,3180.772,3210.231,62888933.6,83644518.0,103044368.2,3160.581,3165.916,3179.161,3162.033,3174.901,-0.121370089866,-0.16851363081,-0.416619353345,0.54167682627,-0.405303976407,0.452382029632,3166.29768832,-0.00571860350921,-35.8525038328,-1053588613.06
2016-05-03,3159.823,3218.485,3213.54,3151.405,98164832.0,56.795,1.8,3175.189,3179.281,3209.813,69018029.6,83751994.0,102046503.0,3156.745,3160.581,3165.916,3179.161,3162.033,1.79916337873,-0.121370089866,-0.16851363081,-0.416619353345,0.54167682627,-0.405303976407,3182.04512555,0.0162892038129,106.429141644,5056176001.82
2016-05-04,3203.465,3222.882,3209.461,3198.292,90862408.0,-4.079,-0.13,3181.249,3176.397,3207.062,75386364.0,84751090.8,99287234.6,3213.54,3156.745,3160.581,3165.916,3179.161,-0.12693167037,1.79916337873,-0.121370089866,-0.16851363081,-0.416619353345,0.54167682627,3191.18375036,0.00953081646384,91.0621584089,2753130962.4
2016-05-05,3204.169,3217.282,3213.92,3196.566,74733680.0,4.459,0.14,3190.849,3179.686,3204.881,78332270.4,76003673.2,97014103.4,3209.461,3213.54,3156.745,3160.581,3165.916,0.138932985944,-0.12693167037,1.79916337873,-0.121370089866,-0.16851363081,-0.416619353345,3198.76250024,0.0151627522651,58.9652732103,3587515574.72
2016-05-06,3213.136,3216.893,3130.354,3130.147,108680240.0,-83.566,-2.6,3184.804,3176.661,3200.934,86094187.2,76396432.4,96827642.2,3213.92,3209.461,3213.54,3156.745,3160.581,-2.60012694778,0.138932985944,-0.12693167037,1.79916337873,-0.121370089866,-0.16851363081,3175.95966683,-0.00956374793116,-70.8611261961,-3285077614.48
2016-05-09,3115.43,3115.43,3065.615,3055.005,99230480.0,-64.739,-2.07,3166.578,3165.733,3194.929,94334328.0,78611630.8,96738885.0,3130.354,3213.92,3209.461,3213.54,3156.745,-2.06810475748,-2.60012694778,0.138932985944,-0.12693167037,1.79916337873,-0.121370089866,3139.17811122,-0.0288683438162,-110.596426852,-9042873642.4
2016-05-10,3055.211,3084.724,3069.112,3055.183,68849936.0,3.497,0.11,3137.692,3156.441,3186.88,88471348.8,78744689.2,93920746.2,3065.615,3130.354,3213.92,3209.461,3213.54,0.114071727859,-2.06810475748,-2.60012694778,0.138932985944,-0.12693167037,1.79916337873,3115.82274081,-0.0449435824667,-73.9215561781,-9943858556.61
2016-05-11,3080.636,3102.876,3082.808,3063.088,81794256.0,13.696,0.45,3112.362,3146.805,3180.098,86657718.4,81022041.2,93366987.0,3069.112,3065.615,3130.354,3213.92,3209.461,0.446252857504,0.114071727859,-2.06810475748,-2.60012694778,0.138932985944,-0.12693167037,3104.81782721,-0.0394623894791,-40.1407946152,-10359487905.2
2016-05-12,3059.383,3095.348,3090.137,3035.022,78765728.0,7.329,0.24,3087.605,3139.227,3171.535,87464128.0,82898199.2,87524579.8,3082.808,3069.112,3065.615,3130.354,3213.92,0.237737802679,0.446252857504,0.114071727859,-2.06810475748,-2.60012694778,0.138932985944,3099.92421814,-0.0385146487778,-34.3407986527,-9749858109.02
2016-05-13,3081.679,3103.095,3074.935,3064.691,62629756.0,-15.202,-0.49,3076.521,3130.663,3161.49,78254031.2,82174109.2,84998201.2,3090.137,3082.808,3069.112,3065.615,3130.354,-0.491952298555,0.237737802679,0.446252857504,0.114071727859,-2.06810475748,-2.60012694778,3091.59447876,-0.0177037485217,46.0649682787,-3470878447.76
2016-05-16,3064.526,3095.555,3095.308,3053.661,59461856.0,20.373,0.66,3082.46,3124.519,3152.646,70300306.4,82317317.2,82980917.6,3074.935,3090.137,3082.808,3069.112,3065.615,0.6625505905,-0.491952298555,0.237737802679,0.446252857504,0.114071727859,-2.06810475748,3092.83231917,0.00968582160513,43.8073821323,1765600890.21
2016-05-17,3095.522,3105.201,3086.024,3073.459,65278124.0,-9.284,-0.3,3085.842,3111.767,3145.524,69585944.0,79028646.4,81390320.2,3095.308,3074.935,3090.137,3082.808,3069.112,-0.299937841404,0.6625505905,-0.491952298555,0.237737802679,0.446252857504,0.114071727859,3090.56287945,0.00551038867268,86.0148830369,1103983633.09
2016-05-18,3071.529,3072.612,3068.035,3039.461,82715368.0,-17.989,-0.58,3082.888,3097.625,3137.011,69770166.4,78213942.4,81482516.6,3086.024,3095.308,3074.935,3090.137,3082.808,-0.582918344122,-0.299937841404,0.6625505905,-0.491952298555,0.237737802679,0.446252857504,3083.0535863,-0.00479205970661,-104.268753259,-1221954131.46
2016-05-19,3060.342,3086.977,3062.5,3058.145,60444168.0,-5.535,-0.18,3077.36,3082.483,3131.084,66105854.4,76784991.2,76394332.2,3068.035,3086.024,3095.308,3074.935,3090.137,-0.180408632887,-0.582918344122,-0.299937841404,0.6625505905,-0.491952298555,0.237737802679,3076.20239087,-0.00894361641571,-40.1706184276,-1670495471.02
2016-05-20,3047.777,3078.531,3078.218,3041.516,56080840.0,15.718,0.51,3078.017,3077.269,3126.965,64796071.2,71525051.2,73960741.8,3062.5,3068.035,3086.024,3095.308,3074.935,0.513240816327,-0.180408632887,-0.582918344122,-0.299937841404,0.6625505905,-0.491952298555,3076.87426058,0.00106766484495,-39.9390804507,184113397.72
2016-05-23,3078.515,3098.478,3087.222,3076.503,59697216.0,9.004,0.29,3076.4,3079.43,3122.581,64843143.2,67571724.8,73091677.8,3078.218,3062.5,3068.035,3086.024,3095.308,0.292506898472,0.513240816327,-0.180408632887,-0.582918344122,-0.299937841404,0.6625505905,3080.32350705,-0.00261234100128,68.4298462568,-482711688.576
2016-05-24,3083.244,3083.257,3063.555,3052.59,58734384.0,-23.667,-0.77,3071.906,3078.874,3117.657,63534395.2,66560169.6,72652429.4,3087.222,3078.218,3062.5,3068.035,3086.024,-0.766611536197,0.292506898472,0.513240816327,-0.180408632887,-0.582918344122,-0.299937841404,3074.7340047,-0.00728088958479,-21.6769200741,-1319702874.1
2016-05-25,3079.748,3089.102,3059.225,3054.869,56652804.0,-4.33,-0.14,3070.144,3076.516,3111.661,58321882.4,64046024.4,72534032.8,3063.555,3087.222,3078.218,3062.5,3068.035,-0.141339065236,-0.766611536197,0.292506898472,0.513240816327,-0.180408632887,-0.582918344122,3069.56433647,-0.00287154481614,-26.8987938366,-499111203.24
2016-05-26,3056.6,3072.524,3064.211,3027.444,60392980.0,4.986,0.16,3070.486,3073.923,3106.575,58311644.8,62208749.6,72553474.4,3059.225,3063.555,3087.222,3078.218,3062.5,0.162982454707,-0.141339065236,-0.766611536197,0.292506898472,0.513240816327,-0.180408632887,3067.77989098,0.000558693877551,-77.6837739789,103332388.78
2016-05-27,3059.732,3073.756,3062.499,3052.179,60468752.0,-1.712,-0.06,3067.342,3072.68,3101.671,59189227.2,61992649.2,72083379.2,3064.211,3059.225,3063.555,3087.222,3078.218,-0.0558708261278,0.162982454707,-0.141339065236,-0.766611536197,0.292506898472,0.513240816327,3066.01959399,-0.00510652591857,-27.7292820664,-950508312.688
2016-05-30,3056.313,3075.261,3066.709,3037.664,63098580.0,4.21,0.14,3063.24,3069.82,3097.169,59869500.0,62356321.6,72336819.4,3062.499,3064.211,3059.225,3063.555,3087.222,0.137469432643,-0.0558708261278,0.162982454707,-0.141339065236,-0.766611536197,0.292506898472,3066.24939599,-0.00664448491233,-31.0323362381,-1294341171.54
2016-05-31,3068.596,3170.926,3169.559,3068.596,138863104.0,102.85,3.35,3084.441,3078.173,3094.97,75895244.0,69714819.6,74371733.0,3066.709,3062.499,3064.211,3059.225,3063.555,3.35375805138,0.137469432643,-0.0558708261278,0.162982454707,-0.141339065236,-0.766611536197,3100.68593066,0.0346016311116,118.098511004,14720044476.4
2016-06-01,3172.961,3181.792,3160.547,3159.817,113148480.0,-9.012,-0.28,3104.705,3087.425,3092.525,87194379.2,72758130.8,75486036.6,3169.559,3066.709,3062.499,3064.211,3059.225,-0.284329775846,3.35375805138,0.137469432643,-0.0558708261278,0.162982454707,-0.141339065236,3120.63962044,0.0331201529799,91.1445774971,11464430290.6
2016-06-02,3158.025,3168.824,3167.099,3151.065,86003424.0,6.552,0.21,3125.283,3097.884,3090.184,92316468.0,75314056.4,76049523.8,3160.547,3169.559,3066.709,3062.499,3064.211,0.20730588724,-0.284329775846,3.35375805138,0.137469432643,-0.0558708261278,0.162982454707,3136.12608029,0.0335773221883,56.2496486288,8848720288.51
2016-06-03,3172.946,3201.749,3189.325,3162.088,101491784.0,22.226,0.7,3150.648,3108.995,3093.132,100521074.4,79855150.8,75690101.0,3167.099,3160.547,3169.559,3066.709,3062.499,0.701777873063,0.20730588724,-0.284329775846,3.35375805138,0.137469432643,-0.0558708261278,3153.85905353,0.041412584951,57.4988919204,12871796997.6
2016-06-06,3192.779,3197.22,3178.788,3168.554,76693752.0,-10.537,-0.33,3173.064,3118.152,3098.791,103240108.8,81554804.4,74563264.6,3189.325,3167.099,3160.547,3169.559,3066.709,-0.330383388335,0.701777873063,0.20730588724,-0.284329775846,3.35375805138,0.137469432643,3162.16870235,0.0365469954926,52.5579539571,8595759030.41
2016-06-07,3182.437,3186.616,3177.053,3168.179,68928312.0,-1.735,-0.06,3174.562,3129.502,3104.188,89253150.4,82574197.2,74567183.4,3178.788,3189.325,3167.099,3160.547,3169.559,-0.0545805508263,-0.330383388335,0.701777873063,0.20730588724,-0.284329775846,3.35375805138,3167.1301349,0.00236436677784,19.1585734432,516548770.128
2016-06-08,3171.813,3174.971,3163.986,3148.351,76291776.0,-13.067,-0.41,3175.25,3139.978,3108.247,81881809.6,84538094.4,74292059.4,3177.053,3178.788,3189.325,3167.099,3160.547,-0.411293107166,-0.0545805508263,-0.330383388335,0.701777873063,0.20730588724,-0.284329775846,3166.08208993,0.00108810278727,-70.5609243483,262367417.664
2016-06-13,3134.045,3145.605,3066.341,3065.767,92975944.0,-97.645,-3.09,3155.099,3140.191,3107.057,83276313.6,87796390.8,75002570.2,3163.986,3177.053,3178.788,3189.325,3167.099,-3.08613881351,-0.411293107166,-0.0545805508263,-0.330383388335,0.701777873063,0.20730588724,3132.83505996,-0.031813972345,-116.33702804,-9368070165.55
2016-06-14,3058.443,3078.749,3075.983,3055.655,66279456.0,9.642,0.31,3132.43,3141.539,3107.109,76233848.0,88377461.2,75185055.2,3066.341,3163.986,3177.053,3178.788,3189.325,0.314446436323,-3.08613881351,-0.411293107166,-0.0545805508263,-0.330383388335,0.701777873063,3113.8843733,-0.0355379273044,-85.9332633249,-7512246101.95
2016-06-15,3043.957,3128.673,3116.368,3042.232,87393256.0,40.385,1.31,3119.946,3146.505,3108.162,78373748.8,90806928.8,76581625.2,3075.983,3066.341,3163.986,3177.053,3178.788,1.31291362794,0.314446436323,-3.08613881351,-0.411293107166,-0.0545805508263,-0.330383388335,3114.71224887,-0.0196364148852,-33.7306282032,-5455087039.52
2016-06-16,3104.361,3112.475,3094.674,3089.477,82974704.0,-21.694,-0.7,3103.47,3139.016,3108.595,81183027.2,85218088.8,77466454.2,3116.368,3075.983,3066.341,3163.986,3177.053,-0.696130880564,1.31291362794,0.314446436323,-3.08613881351,-0.411293107166,-0.0545805508263,3108.03283258,-0.0259293754306,-9.78695919194,-6835373140.82
2016-06-17,3096.09,3131.048,3110.357,3096.09,85402984.0,15.683,0.51,3092.745,3133.997,3110.711,83005268.8,82443539.2,77600835.0,3094.674,3116.368,3075.983,3066.341,3163.986,0.506773896055,-0.696130880564,1.31291362794,0.314446436323,-3.08613881351,-0.411293107166,3108.80755505,-0.0169498221547,80.5543695866,-4580076628.94
2016-06-20,3114.906,3118.725,3112.674,3089.712,63587140.0,2.317,0.07,3102.011,3128.555,3113.22,77127508.0,80201910.8,77757983.6,3110.357,3094.674,3116.368,3075.983,3066.341,0.0744930565848,0.506773896055,-0.696130880564,1.31291362794,0.314446436323,-3.08613881351,3110.09637004,0.0151101915932,41.5245974295,2946182957.62
2016-06-21,3124.898,3155.492,3106.317,3097.94,87965344.0,-6.357,-0.2,3108.078,3120.254,3114.625,81464685.6,78849266.8,79352208.8,3112.674,3110.357,3094.674,3116.368,3075.983,-0.204229546686,0.0744930565848,0.506773896055,-0.696130880564,1.31291362794,0.314446436323,3108.83658002,0.00986156295402,88.5216266606,2668340744.9
2016-06-22,3100.449,3134.06,3133.961,3096.991,66487112.0,27.644,0.89,3111.597,3115.771,3116.962,77283456.8,77828602.8,79691703.6,3106.317,3112.674,3110.357,3094.674,3116.368,0.889928490878,-0.204229546686,0.0744930565848,0.506773896055,-0.696130880564,1.31291362794,3117.21138668,0.00564535382214,68.6005938053,1169707761.42
2016-06-23,3129.72,3129.72,3117.316,3102.481,67751736.0,-16.645,-0.53,3116.125,3109.798,3119.65,74238863.2,77710945.2,80142571.2,3133.961,3106.317,3112.674,3110.357,3094.674,-0.531117011348,0.889928490878,-0.204229546686,0.0744930565848,0.506773896055,-0.696130880564,3117.24625779,0.00731644108556,11.0749318948,1534034806.51
2016-06-24,3110.646,3130.539,3077.155,3033.965,104792208.0,-40.161,-1.29,3109.485,3101.115,3120.546,78116708.0,80560988.4,82549541.4,3117.316,3133.961,3106.317,3112.674,3110.357,-1.28831982385,-0.531117011348,0.889928490878,-0.204229546686,0.0744930565848,0.506773896055,3103.88250519,-0.0106746588896,-112.431301992,-3479310890.02
2016-06-27,3065.128,3120.64,3120.544,3064.966,83267256.0,43.389,1.41,3111.059,3106.535,3123.363,82052731.2,79590119.6,83693255.2,3077.155,3117.316,3133.961,3106.317,3112.674,1.41003621852,-1.28831982385,-0.531117011348,0.889928490878,-0.204229546686,0.0744930565848,3109.43633679,0.00252837271105,-23.5365804562,655313304.72
2016-06-28,3107.397,3139.43,3136.401,3099.701,92024640.0,15.857,0.51,3117.075,3112.577,3127.058,82864590.4,82164638.0,85271049.6,3120.544,3077.155,3117.316,3133.961,3106.317,0.508148579222,1.41003621852,-1.28831982385,-0.531117011348,0.889928490878,-0.204229546686,3118.42455786,0.00968478104456,58.3156821343,2768469269.76
2016-06-29,3142.484,3158.076,3151.389,3139.132,103723664.0,14.988,0.48,3120.561,3116.079,3131.292,90311900.8,83797678.8,87302303.8,3136.401,3120.544,3077.155,3117.316,3133.961,0.477872567953,0.508148579222,1.41003621852,-1.28831982385,-0.531117011348,0.889928490878,3129.41270524,0.00556101368205,90.0143324749,1807696016.19
2016-06-30,3152.833,3163.72,3153.921,3148.198,79692616.0,2.532,0.08,3127.882,3122.004,3130.51,92700076.8,83469470.0,84343779.4,3151.389,3136.401,3120.544,3077.155,3117.316,0.0803455238309,0.477872567953,0.508148579222,1.41003621852,-1.28831982385,-0.531117011348,3137.58213683,0.0117424733328,69.1516676541,2917148208.68
2016-07-01,3156.932,3170.258,3154.2,3148.294,71746280.0,0.279,0.01,3143.291,3126.388,3130.193,86090891.2,82103799.6,82273669.4,3153.921,3151.389,3136.401,3120.544,3077.155,0.00884613152961,0.0803455238309,0.477872567953,0.508148579222,1.41003621852,-1.28831982385,3143.12142455,0.0250377377805,54.9935814744,5527692142.6
